id,review_title,rating_title
tt1535109,On Board With Modern-Day Pirates!,7/10
tt1535109,Challenging Fortitude,9/10
tt1535109,"Taut, thrilling and surprising empathetic",10/10
tt1535109,Very tense & makes you think about both sides of the event and if the pirates were really evil or not. I say B+.,8/10
tt1535109,"Like a time machine to the year 2009, you'd be taken.",8/10
tt1535109,Pretty Damn Good,9/10
tt1535109,Pretty close to the reality,9/10
tt1535109,Action the Greengrass way,9/10
tt1535109,Tom Hanks will nearly bring to tears,8/10
tt1535109,"Tense and engaging even if a little longer than needed and perhaps ""Bayed"" the ending in a way it didn't need to do",8/10
tt1535109,"Exhausting, Thrilling and Powerful.",7/10
tt1535109,This is indeed Africa,7/10
tt1535109,Voices of the voiceless,10/10
tt1535109,A superb and fascinating thriller with a top-drawer acting by Tom Hanks,9/10
tt1535109,"Not Flawless, But Perhaps Oscar-Worthy",9/10
tt1535109,I'm just a cook...,10/10
tt1535109,"""They're not here to fish""",7/10
tt1535109,"Great Duel between ""Captains""",3/10
tt0770828,Watched recently and forgot how good it is,9/10
tt0770828,Ignore the critics,8/10
tt0770828,Very Good!,8/10
tt0770828,2021 and still one of the best DC films,10/10
tt0770828,"A "" MIND-BENDING "" DRAMATIC PERFORMANCE FROM VETERAN BRITISH ACTOR HENRY CAVILL . . . AND THE REST ALL SORTA JUST FALLS INTO PLACE 🌠❗❗",10/10
tt0770828,The Day I Stopped Trusting Critics,8/10
tt0770828,An Epic Ride!,10/10
tt0770828,Henry makes the best Superman!,9/10
tt0770828,What's with all the hate?! I LOVE MAN OF STEEL!!!,9/10
tt0770828,Best Superman to Date,10/10
tt0770828,What Superman needed,8/10
tt0770828,Ahead of its time,10/10
tt0770828,"""Welcome to the Planet"".",8/10
tt0770828,This is the greatest Superman movie ever created and is an absolutely must see.,10/10
tt0770828,Criminally Underrated,10/10
tt0770828,The soundtrack is epic.,7/10
tt0770828,How Could They Do this to Superman?!?!,8/10
tt0770828,Visually and emotionally stunning,10/10
tt0770828,Best Superman Movie Ever Made,10/10
tt0770828,SPOILERS:this movie is incredibly underrated!,8/10
tt0770828,Incredibly epic origin story,9/10
tt0770828,Best Superman Movie to Date,9/10
tt0770828,Underrated!,10/10
tt0770828,Original,10/10
tt0770828,What a Superman movie should be...,10/10
tt1840309,If one choice could define you. I have chosen to watch the film. My test results for the film is that; it's a pretty good movie,7/10
tt1840309,More holes than a colander,4/10
tt1840309,Stupid and Senseless Concept of Society,5/10
tt1840309,Stands out against other similar minded movies.,7/10
tt1840309,Entertaining,8/10
tt1840309,Mediocre at best.,5/10
tt1840309,"""Don't Try And Define Me.""",8/10
tt1840309,mediocre,5/10
tt1840309,"A boring, sanitized version with no chemistry between the leads",3/10
tt1840309,Some people are just different...,7/10
tt1840309,Practically Perfect Interpretation of a Less Than Perfect Book,7/10
tt1840309,Best tween film in ages,9/10
tt1840309,"Shailene Woodley and Theo James make a good couple; unfortunately, true to its title, everything else in the movie seems to go off in the wrong direction",5/10
tt1840309,An idiotic book...,1/10
tt1840309,A solid 'young adult' dystopia,8/10
tt1840309,Brainbleeding intesifies,1/10
tt1840309,Most predictable movie ever- I cannot believe Andreea Negoita liked it.,2/10
tt1840309,Refreshing.,10/10
tt1840309,Left me thinking for days after,9/10
tt1840309,Made for teens TV Movie would best describe this,3/10
tt1840309,A Riveting Dystopian Sci-Fi Yarn,9/10
tt1840309,The truth about movies like this one...,1/10
tt1840309,Four,4/10
tt1840309,I wish I had the option of giving a Zero,1/10
tt1840309,"You really want me to like this ""Hunger Games"" knockoff, don't you?",2/10
tt2049116,Virtuoso,9/10
tt2049116,It's Ruined TV,10/10
tt2049116,Poetry and evil,10/10
tt2049116,Bravo,9/10
tt2049116,Very good gangster/crime drama!,8/10
tt2049116,Great Italian gangster show!,8/10
tt2049116,"one of the BEST tv show ever made, but.....",9/10
tt2049116,"Gomorra: Highly Original, Gritty with Great Locations, Actors, and Dialogue",10/10
tt2049116,Fascinating crime drama,10/10
tt2049116,The Best Crime Series Of Its Generation,10/10
tt2049116,A story of pure evil without redemption!,7/10
tt2049116,Colosseum of crime.....,10/10
tt2049116,One of the best series ever,10/10
tt2049116,Fantastic Series,10/10
tt2049116,Hell of a series,10/10
tt2049116,One Of the Best TV Shows Ever!!,10/10
tt2049116,Brilliant Mafia Series,10/10
tt2049116,"very realistic , maybe better than sopranos",10/10
tt2049116,Eternal masterpiece,10/10
tt2049116,I watched it twice!!,10/10
tt2049116,Awesome,9/10
tt2049116,all time classic,10/10
tt2049116,Italiano mafioso at its finest! 🔞,9/10
tt2049116,Gomorrah is not on the tourist map,9/10
tt2049116,My first and probably last review - because of Gomorra's season 3 finale,9/10
tt1170358,"Smaug rules, and the rest of the movie... is okay (thought I'd say 'drools' didn't ya)",7/10
tt1170358,A Mile a Minute,8/10
tt1170358,Improves upon the first one just about enough to cover the weaknesses it shares with it,7/10
tt1170358,"The Hobbit The Desolation of Smaug: Alike the first, impressive but not ground breaking",8/10
tt1170358,"Some disappointing things, many good things and one magnificent asset- liked it very much",6/10
tt1170358,Decent fantasy-action slightly inspired by The Hobbit,8/10
tt1170358,"Great fun, but forget the book",4/10
tt1170358,The Desolation of CGI - the Hobbit trilogy continues to disappoint,6/10
tt1170358,Not getting better unfortunately,8/10
tt1170358,The Hobbit: The Desolation of Smaug,7/10
tt1170358,"The word you're looking for is ""reimagining""",4/10
tt1170358,"The sounds of Tolkien shouting ""Fool of a Took!"" from his grave won't be worrying Jackson",9/10
tt1170358,A return to form for filmmaker Peter Jackson; swifter pacing and epic setpieces,8/10
tt1170358,"A very good movie, slightly reminiscent of the Hobbit",7/10
tt1170358,Very Low Expectations Helped Greatly,8/10
tt1170358,The Source of the Imagining,8/10
tt1170358,The Hobbit,1/10
tt1170358,A good improvement over the first,10/10
tt1170358,"A Fantastic, Exciting Adventure",1/10
tt1170358,Disappointment Doesn't Even Begin To Cover It,6/10
tt1170358,This is a fantasy genre masterpiece that is an absolute must see.,8/10
tt3012698,Amazing work,10/10
tt3012698,This is so good it almost defies words,10/10
tt3012698,Brilliant all around,8/10
tt3012698,"Brilliant, Just Brilliant. ♦ 80%",8/10
tt3012698,Psychological drama at times very uncomfortable to watch,9/10
tt3012698,A Life Lived,10/10
tt3012698,OMG watch it,8/10
tt3012698,Simple story brilliantly told.,9/10
tt3012698,A different take on Olive Kitteridge,10/10
tt3012698,A Remarkable Work,7/10
tt3012698,secrets of a marriage,10/10
tt3012698,"Interesting characters well played, made me want to read the book",9/10
tt3012698,"Underrated, but Stunning Acting and Cinematography!",8/10
tt3012698,Acting at its best,9/10
tt3012698,Brilliant.,10/10
tt3012698,"Curmudgeons are people, too.",10/10
tt3012698,Caution: You can't help but feel a lot of difficult emotions watching this,8/10
tt3012698,So nasty and why?,9/10
tt3012698,"Olive Kitteridge, Simple and Short Expression of Simple Human Pshycology",10/10
tt3012698,Masterpiece,9/10
tt3012698,"A four-hour miniseries, the adult life of Olive Kitteridge.",10/10
tt3012698,"Absolutely incredible mini-series, worth the watch for everyone.",7/10
tt3012698,"Best drama that has ever been produced, hands down",7/10
tt2883512,Good food guide,7/10
tt2883512,"Happy, Uplifting, Feel Good Movie",9/10
tt2883512,You won't want to miss this one,8/10
tt2883512,I loved it,9/10
tt2883512,Tasty!,8/10
tt2883512,An immensely satisfying treat,8/10
tt2883512,Food-porn at its best,8/10
tt2883512,Enjoyable,8/10
tt2883512,Kiss the cook,8/10
tt2883512,Look Who's Cooking,8/10
tt2883512,"A familiar recipe, expertly prepared and served with extra zest!",9/10
tt2883512,A movie with heart. And pasta. And Cubanos...,10/10
tt2883512,Very entertaining story of a chef who rebels.,8/10
tt2883512,A Very Tasty Film!,9/10
tt2883512,A Great Father and Son Movie,9/10
tt2883512,Better than leftovers.,5/10
tt2883512,See CHEF for a savory blend . . .,8/10
tt2883512,Wish the story was as scrumptious as the food,3/10
tt2883512,"I loved this movie. It was funny, sweet and totally entertaining. A feel good movie.",5/10
tt2883512,"Very much a feel-good movie, so beware if you don't like them",1/10
tt2883512,A bit short - needs Cuban heels,8/10
tt2883512,"Frustratingly straightforward, simplistic and just plain unengaging",4/10
tt2883512,Lovely film,9/10
tt2692250,Teddy and the gang are back,6/10
tt2692250,Glad I saw it,8/10
tt2692250,"Shouldn't stay in the tomb, shouldn't stay out either",5/10
tt2692250,"Diluted Adventure, for Comedic Bluffs, Ending Wraps it up",6/10
tt2692250,A perfect conclusion for a great trilogy,9/10
tt2692250,A fun franchise that has now become a museum piece,8/10
tt2692250,"Don't lie to yourself, you want a Capuchin monkey too.",8/10
tt2692250,A fitting conclusion to the trilogy,7/10
tt2692250,GOT TO BE REAL,8/10
tt2692250,"A Touching Finale to a Great Series of Family Films,",8/10
tt2692250,Final Performances of Robin Williams and Mickey Rooney,8/10
tt2692250,Good Fun,7/10
tt2692250,"Sweet and sentimental adventure film, good in its own way",7/10
tt2692250,"Not fantastic, but very fun!",7/10
tt2692250,Night at the Museum: Secret of the Tomb Review,8/10
tt2692250,It's worth staying one last night,6/10
tt2692250,Expect No Surprises,7/10
tt2692250,Good Finish to a Franchise,6/10
tt2692250,Inoffensive but Light Family Comedy,2/10
tt2692250,I never write reviews on here but I wanted to save any other Night at the Museum fans the trouble of trying to scrub this film from their minds,5/10
tt2692250,"R.I.P. Robin Williams, Mickey Rooney, and the Night at the Museum franchise.",5/10
tt2692250,Its a bit bland,5/10
tt2692250,The farewell of Robin Williams.,6/10
tt2692250,Huge Ackman,6/10
tt2106361,Predictable turn around,7/10
tt2106361,Massively surprised by how good it his film was. Ignore the negative reviews.,8/10
tt2106361,A really good bad film,8/10
tt2106361,"If you want to see tornadoes, go on the internet. Stay away from this disaster at all costs.",2/10
tt2106361,Good Fun!,6/10
tt2106361,Pretty entertaining stuff!,7/10
tt2106361,"Poor and Corny Story, but Very Impressive Special Effects",7/10
tt2106361,I seriously don't get all the negative reviews for this movie.,7/10
tt2106361,B movie done right!,9/10
tt2106361,Worth it just for the Tornado scenes.,6/10
tt2106361,Great effects and acting that kept the audience on the edge of their seats.,9/10
tt2106361,Special Effects +++ but that is all.,3/10
tt2106361,See it on a big screen!!,8/10
tt2106361,another cow,5/10
tt2106361,More realistic then Twister,9/10
tt2106361,"Bad script, bad acting, good FX (!) - failed ""Twister"" rip-off",1/10
tt2106361,One of the best movies you will see of the year,10/10
tt2106361,"""In the night, the stormy night"" - Coldplay Paradise",6/10
tt2106361,"Delivers exactly what you would expect of a disaster movie - breathtaking visuals, heart-stopping sequences and just enough characterisation to make it work",6/10
tt2106361,"Like a tornado, this movie sucks.",5/10
tt2106361,Not Much Here,4/10
tt2106361,Was this supposed to be a movie??,1/10
tt2106361,We need a tornado...,7/10
tt2106361,Blasty Blast,7/10
tt2106361,Force five action.,8/10
tt2692904,If there were any doubts that Tom Hardy is one of the best working actors today...,8/10
tt2692904,A writing masterclass with an outstounding performance from Hardy,8/10
tt2692904,A lesson of how unique and quite fantastic minimalist cinema can be.,10/10
tt2692904,Hardy delivers a magnificent performance,8/10
tt2692904,Unique Cinema. Tom Hardy gives a fantastic performance.,7/10
tt2692904,Impressive vehicle for Mr. Hardy,7/10
tt2692904,An ingenious and enthralling character study,7/10
tt2692904,Do the Right Thing,7/10
tt2692904,Creativity has nothing to do with budget!,8/10
tt2692904,A man among men,10/10
tt2692904,A heart pounding drama featuring one of the best performances of all time.,10/10
tt2692904,Know what you're getting yourself in for,5/10
tt2692904,A rewarding ride,7/10
tt2692904,Hardy proves his worth,7/10
tt2692904,"Nice acting, unlikely story",1/10
tt2692904,a man's life spins out of control during a drive to London,2/10
tt2692904,Locked in the car.,9/10
tt2692904,When an entire film flows from a moronic decision that causes you to dislike STRONGLY,5/10
tt2692904,Compelling!,9/10
tt2692904,A gimmick with good acting. That's it.,10/10
tt2692904,Tom Hardy's Dark Night of the Soul,8/10
tt2692904,It's all about the acting,8/10
tt2692904,No turning back,7/10
tt3099498,I'm still trying to figure out how I feel about this,6/10
tt3099498,A film of two halves,5/10
tt3099498,Bizarrely entertaining,8/10
tt3099498,#WalrusYes -- Kevin Smith Has Gone Insane (and it's Wicked Fun),7/10
tt3099498,An innovating cult movie for decades to come,8/10
tt3099498,Wow,8/10
tt3099498,You Will Not Like This Movie,7/10
tt3099498,Watched once three years ago... STILL thinking about it!,6/10
tt3099498,Strange but absorbing,4/10
tt3099498,Nothing much...,6/10
tt3099498,Better than the Human C...,1/10
tt3099498,One of the worst movies I've ever watched...,1/10
tt3099498,"Strangest, most memorable horror flick you'll see this year.",7/10
tt3099498,Walrus--NO!!!,8/10
tt3099498,"Creepy, Spooky, and Kooky",7/10
tt3099498,Modern classic horror comedy,1/10
tt3099498,You'll find yourself saying 'What am I watching' more than once,9/10
tt3099498,Fascinating,7/10
tt3099498,"Bound to be polarizing - it's twisted and perverse, but very Smith-esque",6/10
tt3099498,"Strange, Twisted, and Fascinating",6/10
tt3099498,You will never see walruses the same again,7/10
tt3099498,"Man you been a naughty boy, you let your face grow long",2/10
tt3099498,"Completely and utterly hilarious, enjoyable, weird and demented, Kevin Smith's ""Tusk"" is unlike anything else you'll likely see.",1/10
tt2557490,Funniest western since Blazzing Saddles,9/10
tt2557490,Who hasn't wanted to picture the Old West as a bastion of teenage boy humor?,10/10
tt2557490,I loved it!,9/10
tt2557490,Simply disappointing,6/10
tt2557490,Brilliant,9/10
tt2557490,Silence and Tumbleweeds not included,4/10
tt2557490,"A few genuine laughs, if you can wade through all the toilet humor.",6/10
tt2557490,"""What is there to live for on the frontier in 1882?""",7/10
tt2557490,Not that bad,7/10
tt2557490,"Boredom could be one of them, for some",6/10
tt2557490,"With the many clever ways to present vulgar humor, I liked A Milllion Ways to Die in the West",7/10
tt2557490,A Million Ways To Flop In The West,7/10
tt2557490,A good watch!,8/10
tt2557490,"Well done, some awkward/lagging moments",3/10
tt2557490,Wild West Bandits Stoled My Money Too,10/10
tt2557490,Deserves a much better rating than what people have so far given,1/10
tt2557490,Pure Foul-Mouth Drivel,7/10
tt2557490,"Funny and Well Acted,",8/10
tt2557490,Pretty good overall,8/10
tt2557490,Definitely good picture,7/10
tt2557490,Exactly What I Expected,1/10
tt2557490,"Well Seth, you blew it...",4/10
tt2557490,Wanted to like it but didn't. An interesting inconsistent misfire,8/10
tt2557490,A laugh a minute,9/10
tt1731141,Needs an extended version,8/10
tt1731141,Tragedy the sequel was never made,9/10
tt1731141,Exploring the nature of the pre-emptive strike,8/10
tt1731141,I don't understand the bad reviews,8/10
tt1731141,The most lavish morality play ever set to film,9/10
tt1731141,Ender's Game review,8/10
tt1731141,Science fiction semi blockbuster,7/10
tt1731141,There is no teacher but the enemy.,8/10
tt1731141,Not enough space...,7/10
tt1731141,What does it profit a man to save the world and lose his soul? Hood doesn't flinch from dark nature of Card's seminal novel.,8/10
tt1731141,I enjoyed it,8/10
tt1731141,"Don't go in expecting typical young-adult fare. ""Ender's Game"" is an engaging and visually entertaining adaption of a classic sci-fi novel",9/10
tt1731141,Engaging Science Fiction,7/10
tt1731141,Humanity worth protecting,8/10
tt1731141,Very enjoyable movie that doesn't do justice to the book,10/10
tt1731141,Internals Revealed,10/10
tt1731141,A brilliant movie for an intelligent audience,9/10
tt1731141,Formics have No Mouths but still must Scream,9/10
tt1731141,"Well realised, and enjoyable",10/10
tt1731141,Does the impossible: captures an unfilmable book,5/10
tt1731141,Here's hoping there's a sequel,5/10
tt1731141,A rushed sound-bite movie - a disappointment,1/10
tt1731141,What was the Editor's Game?,1/10
tt1723121,Family redefined. Along the same old lines. Funny!!,7/10
tt1723121,"The fake family brings many laughs, the other elements bring a few groans",7/10
tt1723121,Good for lazy evening on the sofa,7/10
tt1723121,"Will probably be regarded as a ""so dumb but so funny"" comedy.",8/10
tt1723121,pre-woke Hollywood at its best,7/10
tt1723121,An actually funny comedy,7/10
tt1723121,Made my Saturday Better with Many Laughs,8/10
tt1723121,surprisingly funny,9/10
tt1723121,Surprisingly Entertaining,10/10
tt1723121,Finally!!! A solid comedy!!!,8/10
tt1723121,Like A Vacation Movie But With Drugs!,7/10
tt1723121,another road trip comedy,6/10
tt1723121,Very funny,9/10
tt1723121,A Hilarious Comedy With a Great Ensemble,8/10
tt1723121,One of my favorite comedies of all-time,10/10
tt1723121,Entertaining and funny,7/10
tt1723121,We're the Millers,9/10
tt1723121,You are going to laugh!!!!,7/10
tt1723121,A Good Deal Funnier than I Expected,5/10
tt1723121,The funniest scenes took place during the ending credits,7/10
tt1723121,Very entertaining and a good laugh,9/10
tt1723121,Well...,7/10
tt1723121,a low-level drug dealer is dispatched to Mexico,8/10
tt1723121,refreshingly astute Hollywood comedy,8/10
tt2170439,Not bad for a comedy sequel,5/10
tt2170439,"Not as Good as the Original,but Fans will still be Pleased,",8/10
tt2170439,Its a slapstick comedy,7/10
tt2170439,Pretty good for a sequel,7/10
tt2170439,I wasn't a fan of the original 'HORRIBLE BOSSES' but I absolutely love this sequel!,9/10
tt2170439,A Laugh-Riot!,9/10
tt2170439,Almost has good.,8/10
tt2170439,I laughed so hard,8/10
tt2170439,A Rare Sequel That Surpasses The Original.,10/10
tt2170439,Be a Boss,7/10
tt2170439,not as good as the original,5/10
tt2170439,Same as the first one,8/10
tt2170439,Horrible,2/10
tt2170439,Outrageously funny sequel that surpasses its predecessor.,10/10
tt2170439,Incredibly annoying,1/10
tt2170439,A genuine waste of time.,1/10
tt2170439,It works because the story drives the humour rather than the other way around,8/10
tt2170439,What a sequel should be,9/10
tt2170439,Annoying babbling,2/10
tt2170439,An unnecessary but funny sequel,7/10
tt2170439,"Rocky start, but full of big laughs",8/10
tt2170439,Horrible Bosses 2:The theatrical cut.,8/10
tt2170439,"Unfunny, Uninspired, Waste of everything",1/10
tt2170439,"Everything I loved about the first, without being horribly ""meta"".",9/10
tt2170439,Just Horrible,2/10
tt1086772,Comedy mean ADAM SANDLER for me this is old comedy :) :) :) :) :),8/10
tt1086772,Feel good meets some comedy,10/10
tt1086772,"Screw you guys, I like it!",8/10
tt1086772,Touching Comedy,7/10
tt1086772,I loved it,8/10
tt1086772,Brightened up a Miserable Sunday for me.,7/10
tt1086772,Lucky there's a family guy who isn't ashamed of being a GUY,9/10
tt1086772,Adam & Drew did it again!,9/10
tt1086772,Been a while since I've laughed so hard,8/10
tt1086772,A touching comedy,9/10
tt1086772,Great film,10/10
tt1086772,Sandler's Best Movie In Years.,6/10
tt1086772,Perfect chemistry Berrymore and Sandler is back,9/10
tt1086772,Surprisingly Good,7/10
tt1086772,Better than what the haters would have you believe..,7/10
tt1086772,They just work,8/10
tt1086772,Unpopular Opinion: I loved it!,10/10
tt1086772,Blended is blanded.,5/10
tt1086772,Great comedy/I wanna see it again,9/10
tt1086772,Drew! Barrymore/Sandler pairing magic,8/10
tt1086772,"A Good, Funny Adam Sandler Movie",10/10
tt1086772,This is another masterpiece from Sandler and Barrymore that's an absolute must see,7/10
tt1086772,Just not all that funny,8/10
tt1086772,Really Good,10/10
tt2004420,How to kick the Frats out of next door.,4/10
tt2004420,They should refund our money and time,1/10
tt2004420,"Finally, proof that trolls and spoofers have the upper hand...",1/10
tt2004420,Bad script + bad acting = unfunny mess.,10/10
tt2004420,Why all the hate? Since when is vulgarity cause for negative reviews?,4/10
tt2004420,HE'S STILL ALIVE,5/10
tt2004420,Just Another Modern Goofy Comedy,9/10
tt2004420,Don't get people's negativity,1/10
tt2004420,Has IMDb been hacked?,3/10
tt2004420,Animal House redux,4/10
tt2004420,don't waste your time,1/10
tt2004420,laughably bad... but without the laughs,2/10
tt2004420,How to make a NOT funny movie,4/10
tt2004420,Lame,1/10
tt2004420,"Tedious, Dull, Tasteless, Unfunny",1/10
tt2004420,7.2 out of 10? That's funnier than the movie!,2/10
tt2004420,Just AWFUL,1/10
tt2004420,Stupefying.,1/10
tt2004420,Gleefully flaunts it's own ineptitude. The 1s have it.,1/10
tt2004420,This Movie sums up what is wrong with America,1/10
tt2004420,Worst movie ever!,1/10
tt2004420,Unfunniest Comedy I Have Seen in a While,1/10
tt2004420,A movie so bad I am compelled to warn others about it.,2/10
tt2004420,Worst comedy of the year.,1/10
tt1714206,A rare worthy entry into teen Dramedy genre,8/10
tt1714206,Finally a good teen movie,8/10
tt1714206,The Spectacular Young at Heart,9/10
tt1714206,Brilliant and painfully honest,10/10
tt1714206,An exercise in emotion and character - the best kind of exercise,9/10
tt1714206,"Now, I Get It",8/10
tt1714206,"Spectacular Moments, But Also Flawed",6/10
tt1714206,Spectacular spectacular,10/10
tt1714206,The best coming-of-age romantic drama comedy film of 2013,9/10
tt1714206,A disappointing portrayal of troubled characters,9/10
tt1714206,A refreshing take,10/10
tt1714206,Smells Like Teen Spirit,10/10
tt1714206,A high school romance with more emotion and truth than any other,9/10
tt1714206,Truly spectacular,2/10
tt1714206,Very far from spectacular,5/10
tt1714206,There's nothing spectacular about this movie.,2/10
tt1714206,This movie made me irrationally angry (Spoiler Review),6/10
tt1714206,"A Gentle, Almost Say Anything",5/10
tt1714206,The subtraction method,5/10
tt1714206,Teenage drunks in the night,3/10
tt1714206,The ending ruined it all for me,9/10
tt1714206,Echoes of Crowe/Hughes - one of the best teen coming-of-ages dramedies to date.,9/10
tt1714206,Sensitive and realistic,5/10
tt1714206,Shailene Woodley goes to the prom with John Cusack manqué,7/10
tt2333784,Good Fun! And Mel Gibson is Great as a baddie!,7/10
tt2333784,Fun... mostly,7/10
tt2333784,Nice action flick,8/10
tt2333784,"The Expendables 3: I stand corrected, a bit",6/10
tt2333784,Mind-numbingly tired,5/10
tt2333784,The Knife Before Christmas,6/10
tt2333784,"Needs to be seen on the big screen, but the bluray release will be a better movie",3/10
tt2333784,Seems the audience is Expendable,8/10
tt2333784,Christmas is coming.......,8/10
tt2333784,Hard-pounding action and tons of gunfights,8/10
tt2333784,They are indispensable!,9/10
tt2333784,A lot more subtle and less ridiculous.,5/10
tt2333784,Mediocre...,7/10
tt2333784,Nice to see so many stars on one frame,7/10
tt2333784,"Shutdown Your Brain, Don't Think, Enjoy It and Have Fun!",8/10
tt2333784,Great popcorn flick,8/10
tt2333784,Razzie Alert - Expendables 3 - Wild Turkey,2/10
tt2333784,Best one yet,9/10
tt2333784,The Weakest of the Three But Still Worth Watching,8/10
tt2333784,The Expendables trilogy now has its Godfather III,8/10
tt2333784,Just watch it,7/10
tt2404463,Slightly clunky yet highly entertaining,9/10
tt2404463,I Enjoyed It,7/10
tt2404463,"Bullock and McCarthy Bring ""The Heat""",10/10
tt2404463,Fun,7/10
tt2404463,"Rude, Crude and Hilarious",10/10
tt2404463,"Okay, everybody..you just need to take a step back and think about what you are saying.",10/10
tt2404463,Well Worth Watching,7/10
tt2404463,The best comedy I have seen in years!,9/10
tt2404463,So funny,8/10
tt2404463,Please Do A Heat 2,7/10
tt2404463,Funny Comedy Film Of 2013,7/10
tt2404463,The Heat,9/10
tt2404463,Great Fun!,9/10
tt2404463,"The perfect buddy cop film; It's like the 80s all over again, just with women in the guy roles!",7/10
tt2404463,A fun buddy movie with two female law enforcement officers,7/10
tt2404463,The Heat (2013),10/10
tt2404463,You will laugh your head off,8/10
tt2404463,Tough Girls,7/10
tt2404463,Easy watching watch!,9/10
tt2404463,Funniest movie this year so far!,2/10
tt2404463,Appallingly bad,8/10
tt2404463,Melissa McCarthy Does It Again!,8/10
tt2404463,Always an easy watch,8/10
tt2404463,So Funny,9/10
tt1335975,"An odd, fantastical twist on a true story - not as bad as you're expecting, though not as good as history would have it.",6/10
tt1335975,An unexpected joy to watch! 7/10,7/10
tt1335975,Not nearly as bad as haters are making it out to be!,8/10
tt1335975,Great movie has it all!!,9/10
tt1335975,Reviewing this because its better than its rating,8/10
tt1335975,Entertaining Fantasy,7/10
tt1335975,Honor in Death!!!,6/10
tt1335975,An Entertaining Samurai Epic That Falls Short,7/10
tt1335975,Great fantasy adventure,8/10
tt1335975,HK Auteur Review - 47 Ronin,7/10
tt1335975,Good Old Fashoned Samurai Fun,9/10
tt1335975,Not as bad as some will lead you to believe,9/10
tt1335975,I don't get the negativism about this one ...,7/10
tt1335975,Definitely not bad,8/10
tt1335975,"This is an impressive epic chronicling an ancient legend, based on the Japanese folk story about 47 Samurais without Master",7/10
tt1335975,Mystical Japanese Folktale,7/10
tt1335975,"As long as you aren't expecting to see ""The 47 Ronin"", you might enjoy this film.",3/10
tt1335975,"A nicely executed movie, very Japanese, good mythology",10/10
tt1335975,Not bad at all.,10/10
tt1335975,"I so wanted to like this film, however it just falls flat",4/10
tt1335975,Good,8/10
tt1335975,This Is A Great Film Despite The Flaws & Negative Reception,8/10
tt1335975,a visually stunning masterpiece of cinematography - and a great story,7/10
tt1335975,"""When a crime does unpunished, the world is unbalanced.""",5/10
tt2937898,He's Pacino without the edge. One of best crime thrillers in years.,8/10
tt2937898,neo-gangster movie,9/10
tt2937898,Much better than the standard gangster flick implied by the title,9/10
tt2937898,Finding ethics in an amoral place,7/10
tt2937898,Supremely Interesting Story Highlights Sleeper Hit Of 2014,8/10
tt2937898,Methodic Thriller,8/10
tt2937898,"When I was 11, it was a very violent year...",8/10
tt2937898,Slow Burn,8/10
tt2937898,The consequences of violence,8/10
tt2937898,Really Well-Made Film. Not for the Fast n' Furious Crowd,7/10
tt2937898,Atmospheric dark drama,9/10
tt2937898,Thoughtful Drama,8/10
tt2937898,"A gritty, atmospheric throwback crime thriller with its cast in top form",4/10
tt2937898,Worth it for Mr Isaac alone,8/10
tt2937898,A Most Forgettable and Overrated Film,4/10
tt2937898,"for those of us who love these types of films, 'A Most Violent Year' is a real treat.",6/10
tt2937898,That year wasn't that violent after all ...,7/10
tt2937898,"Well made and well acted, just not very engaging.",8/10
tt2937898,A man's gotta do what a man's gotta do,9/10
tt2937898,"Good, slow-moving story of a NY businessman trying to make it honestly.",8/10
tt2937898,A most excellent movie to end the year.,7/10
tt2937898,Can you be good?,2/10
tt1714915,"Hip, smart and funny",9/10
tt1714915,interesting take on vampires,7/10
tt1714915,Eternal Love,8/10
tt1714915,I DON'T HAVE HEROES,10/10
tt1714915,Rock n Roll Vampires,8/10
tt1714915,A Highly Literate Vampire Love Story,8/10
tt1714915,hollow shells,6/10
tt1714915,Movie of mood and metaphor,9/10
tt1714915,Atmospheric but dreadfully slow vampire update with virtually no plot,4/10
tt1714915,"Artistic, Romantic Escapism",10/10
tt1714915,"There's really nothing new anyone can say about vampires, not even Jim Jarmusch, but this is still a fairly entertaining movie",7/10
tt1714915,Two immortal lovers reunite after years of separation.,8/10
tt1714915,Sucked me in,9/10
tt1714915,Not a vampire movie. A movie with vampires in it.,10/10
tt1714915,seductive,6/10
tt1714915,Setting and characters make this one worth a watch for fans of the genre,10/10
tt1714915,State of the Arts,7/10
tt1714915,We've got all the time in the world ...,10/10
tt1714915,not a masterpiece but interesting,1/10
tt1714915,A stunning love story between two undying souls,9/10
tt1714915,"Pompous overrated boring mess of a film, I'd rather eat razors than watch that again!!",8/10
tt1714915,Style over substance or the curse of immortality,3/10
tt2345737,Low budget Aussie thriller is an actor's dream,9/10
tt2345737,"""I want my car back.""",7/10
tt2345737,"""I'm looking for a car with three people in it.""",8/10
tt2345737,The grimness is all there is.,4/10
tt2345737,A very grumpy road movie,7/10
tt2345737,Surprising,10/10
tt2345737,"""Whatever you think is over for me was over a long time ago,"" (Eric)",9/10
tt2345737,Expectations,8/10
tt2345737,Post apocalyptic case of road rage,6/10
tt2345737,I'm guessing people will either love or hate it,10/10
tt2345737,Loved Everything About This Movie,9/10
tt2345737,A truly remarkable and wonderful piece of cinema,5/10
tt2345737,Terrific acting in an otherwise nightmarish film,4/10
tt2345737,Bare bones narrative,9/10
tt2345737,Excellent,9/10
tt2345737,A pure masterpiece,7/10
tt2345737,Apocalyptic Aussie Drama in the vein of 'The Road',6/10
