review_id,imdb_id,review_title,rating_title
17308,tt0979432,"Starts off great, interesting ending",8/10
17309,tt0979432,"Amazing show, almost like a prequel to Sopranos. But where's the Capone sequel series?",10/10
17310,tt0979432,Simply ... WOW!,9/10
17311,tt0979432,"""I Am Not Seeking Forgiveness""",9/10
17312,tt0979432,Brilliant from top to bottom.,9/10
17313,tt0979432,Great series,9/10
17314,tt0979432,Excellent,10/10
17315,tt0979432,Top 2 best shows ever created,10/10
17316,tt0979432,Never Better,9/10
17317,tt0979432,A must watch show,10/10
17318,tt0979432,Gripping...,9/10
17319,tt0979432,One of HBOs finest shows!!,10/10
17320,tt0979432,Phenomenal,10/10
17321,tt0477348,Marvellous Ending,10/10
17322,tt0477348,How Much Violence Can You Handle?,9/10
17323,tt0477348,No Country For Old Men - Explanation - Spoilers,8/10
17324,tt0477348,A Look into an Abyss,10/10
17325,tt0477348,Some Interesting Characters,9/10
17326,tt0477348,What's the most money you ever lost on a coin toss?,8/10
17327,tt0477348,You need to call it. I can't call it for you. It wouldn't be fair.,10/10
17328,tt0477348,"Over-analyzed and over appreciated, it starts out being one thing and then goes off into another world",7/10
17329,tt0477348,Coens firing on all cylinders. Brilliant.,10/10
17330,tt0477348,A hauntingly flawed unconventional masterpiece,8/10
17331,tt0477348,Despicable Snuff Film with Pseudo-Intellectual Pretensions,1/10
17332,tt0477348,The operation was a success...,6/10
17333,tt0477348,Tangible Fear As Art,10/10
17334,tt0477348,Such great compelling characters,8/10
17335,tt0477348,Ruined by it's last half hour,5/10
17336,tt0477348,Expect the Unexpected as the Coen's deliver a pneumatic jolt to the head,10/10
17337,tt0477348,The Coen Brothers strike again,10/10
17338,tt0477348,You Don't Get Perfection Like This Very Often,10/10
17339,tt0477348,No answers to key questions,3/10
17340,tt0477348,"A masterpiece, albeit a flawed one",9/10
17341,tt0477348,Welcome to NihilismLand,9/10
17342,tt0477348,Great Till the End,1/10
17343,tt0477348,Gallons and gallons of blood,8/10
17344,tt0477348,Gritty edge-of-seat from start to finish,1/10
17345,tt0407887,Moles And Rats,10/10
17346,tt0407887,One of Scorsese's very best movies,10/10
17347,tt0407887,Scorsese's best since Goodfellas!,10/10
17348,tt0407887,10 out of 10 and WOW does this film deserve it! Absolutely Brilliant!!,10/10
17349,tt0407887,"Lies, Betrayal, Sacrifice. What will you believe?",8/10
17350,tt0407887,Scorsese Does it Again,10/10
17351,tt0407887,Martin Scorsese Hits the Streets Again!,10/10
17352,tt0407887,Superb acting on top of brilliant storytelling,7/10
17353,tt0407887,Scorsese Should Have Made His Own Movie,10/10
17354,tt0407887,Enjoyable thriller but there are failings and missed targets across the running time,9/10
17355,tt0407887,"Never will be ""departed"" from the pantheon of premiere American directors.",7/10
17356,tt0407887,A masterpiece right up Scorsese's alley,10/10
17357,tt0407887,Masterful,9/10
17358,tt0407887,The Departed is Scorsese's most overrated film.,9/10
17359,tt0407887,Fantastic Bro,1/10
17360,tt0407887,A Truculent Pancake,1/10
17361,tt0407887,Whatever I say does not do this film justice,7/10
17362,tt0407887,Whom Do You Trust?,9/10
17363,tt0407887,Save your money,8/10
17364,tt0407887,major let down,8/10
17365,tt0407887,"Good, but very familiar story of cops and robbers",1/10
17366,tt1196946,I miss this show!,9/10
17367,tt1196946,Excellent!,9/10
17368,tt1196946,Best of the best Creme de la Creme Simon baker makes a fantastic hero,10/10
17369,tt1196946,"So far, so good...",8/10
17370,tt1196946,Favourite Show of All Time,10/10
17371,tt1196946,Brillante!!,9/10
17372,tt1196946,Most Underrated Show To Grace The Airwaves And Basic Cable,10/10
17373,tt1196946,Good crime Drama with small c comedy,8/10
17374,tt1196946,I love this show,10/10
17375,tt1196946,More than just a show. Something that's gonna stay with you for a long time....,10/10
17376,tt1196946,A show that is so much more than it seems.,8/10
17377,tt1196946,Enjoyable Crime Solver,10/10
17378,tt1196946,"Unique, great plots, humor, action, great characters",10/10
17379,tt1196946,One of the best,10/10
17380,tt1196946,Characters you relish spending time with,9/10
17381,tt1196946,Intriguing,10/10
17382,tt1196946,Definitely not a Copycat,8/10
17383,tt1196946,"The best procedural, better than Sherlock Holmes",10/10
17384,tt1196946,Simon Baker,10/10
17385,tt1196946,Binge worthy,7/10
17386,tt1196946,I finished the entire Seasons 10 star rating,8/10
17387,tt1196946,I would never expect that I will watch all episodes many times!,8/10
17388,tt0348914,The old west brought back to life,9/10
17389,tt0348914,Truly is a special show!,9/10
17390,tt0348914,A perfect series,10/10
17391,tt0348914,One of the most underrated shows!,9/10
17392,tt0348914,A Hell of a place to make your fortune...,10/10
17393,tt0348914,TV doesn't get any better than this,10/10
17394,tt0348914,Television's finest hour,10/10
17395,tt0348914,As good as it gets,10/10
17396,tt0348914,Watching Deadwood for the 10th time.,9/10
17397,tt0348914,Unappreciated,10/10
17398,tt0348914,fabulous,10/10
17399,tt0348914,"""A hell of a place to make your fortune""",10/10
17400,tt0348914,"Realistic, gritty, high-production western! :-)",9/10
17401,tt0348914,"The westward expansion, as rough and gritty as it gets",9/10
17402,tt0348914,"Even when you get so little, you'll be yearning for more",9/10
17403,tt0348914,"Rough, gritty, realistic portrayal of Western history",10/10
17404,tt0348914,My All Time Favorite,9/10
17405,tt0348914,Better than I expected,10/10
17406,tt0348914,Utterly Peerless!,10/10
17407,tt0348914,They finally got the western right!,10/10
17408,tt0348914,Very simply magnificent,10/10
17409,tt0844441,Great Supernatural Thriller!,9/10
17410,tt0844441,Classic!,9/10
17411,tt0844441,started incredibly,7/10
17412,tt0844441,Invested right away,8/10
17413,tt0844441,"Great, even brilliant...for 5 seasons",8/10
17414,tt0844441,"""Awwww, SOOKIE SOOKIE Now...""",9/10
17415,tt0844441,Absolutely Superb and Unique Entry in this Genre!,10/10
17416,tt0844441,Something You Can Sink Your Fangs Into,10/10
17417,tt0844441,True Triumph,10/10
17418,tt0844441,They felt like True Vampires....,8/10
17419,tt0844441,Justice to the series,10/10
17420,tt0844441,Love it,9/10
17421,tt0844441,Unique & quite fun to watch...,8/10
17422,tt0844441,"As a whole it might be somewhat watchable, but there is way better shows to watch",6/10
17423,tt0844441,Fangtastic!,9/10
17424,tt0844441,Live this show,10/10
17425,tt0844441,Great character building with a cast to match,10/10
17426,tt0844441,Odd,8/10
17427,tt0844441,Love at First Bite,8/10
17428,tt0844441,At last...something to do with vampires this decade that has bite!,10/10
17429,tt0844441,Amazing,9/10
17430,tt0844441,This show is a damn masterpiece!,10/10
17431,tt0844441,"Vampires, Werewolves, Witches Meets Six Feet Under",9/10
17432,tt0844441,"A most disappointing supernatural soap opera, vastly over-rated on this site...",5/10
17433,tt0844441,Writing and acting superb,8/10
17434,tt0829482,Mclovin,10/10
17435,tt0829482,Hilarious Jonah Hill and the nerdy Michael Cera,8/10
17436,tt0829482,The Last Great American Comedy Film,10/10
17437,tt0829482,Impressive,9/10
17438,tt0829482,Comedy Special,8/10
17439,tt0829482,Supergood Millennials Coming of Age Film,9/10
17440,tt0829482,Incredibly funny comedy,10/10
17441,tt0829482,Hilarious and also in many ways heartwarming.,8/10
17442,tt0829482,The Shawshank Redemption Of Comedies,8/10
17443,tt0829482,Definitely the best Apatow-group film yet,9/10
17444,tt0829482,One teenage comedy with extra wit and soul,8/10
17445,tt0829482,The most ambitious teen rompcom I've ever seen,9/10
17446,tt0829482,McLove Everything About This Movie,10/10
17447,tt0829482,Raunchy yet Hearfelt,8/10
17448,tt0829482,One of the best comedies of the year,9/10
17449,tt0829482,Funniest Movie I've Seen In A Long Time,10/10
17450,tt0829482,"Hip To Be Square: One of The Year's Funniest Films; Hilarious  I'm ""McLovin' It!!""",8/10
17451,tt0829482,The film has everything,9/10
17452,tt0829482,Funnny,10/10
17453,tt0829482,Absolutely hilarious!!!,8/10
17454,tt0829482,Surprisingly Hilarious,10/10
17455,tt0829482,Coming of age movie that stands on it's own.,9/10
17456,tt0829482,One of the greats,8/10
17457,tt0829482,Superbad is Supercool,8/10
17458,tt0468569,The Dark Knight,10/10
17459,tt0468569,The Batman of our dreams! So much more than a comic book movie,10/10
17460,tt0468569,This town deserves a better class of criminal!,9/10
17461,tt0468569,A Batman Of Shakesperean Proportions,10/10
17462,tt0468569,Heath Ledger's Dark and Brilliant Swan Song,10/10
17463,tt0468569,MASTERPIECE,10/10
17464,tt0468569,Best superhero movie of all time,10/10
17465,tt0468569,"Surpasses ""Begins"" in every aspect!!!",10/10
17466,tt0468569,Watch the IMAX version if you can,9/10
17467,tt0468569,Heath Ledger,10/10
17468,tt0468569,The Dark Knight is as good as everyone says and easily the best superhero film made,10/10
17469,tt0468569,Perfect balance between action and drama with an unforgettable villain,10/10
17470,tt0468569,The dark and sinister mood of the film really sets the theme of the movie,9/10
17471,tt0468569,The Dark Knight (2008) - 8.6,9/10
17472,tt0468569,Heath Ledger makes this great,10/10
17473,tt0468569,Christopher Nolan back at it again.,10/10
17474,tt0468569,"""I think you and I are destined to do this forever.""",10/10
17475,tt0468569,Batman at his best and beyond,10/10
17476,tt0468569,The sequel we deserved to the Batman we wanted,10/10
17477,tt0468569,Best. Comic. Movie. EVER.,10/10
17478,tt0468569,Mindblowing,10/10
17479,tt0468569,Best in it's class and much more,10/10
17480,tt0468569,Heath Ledger is a ledgend!,10/10
17481,tt0286106,I actually really rather like Signs...,7/10
17482,tt0286106,"""Is it possible that there are no coincidences?""",8/10
17483,tt0286106,underrated film,7/10
17484,tt0286106,Flawed but better than its reputation,10/10
17485,tt0286106,Unspeakably brilliant,8/10
17486,tt0286106,Seeing The Small Picture,7/10
17487,tt0286106,"Now then, swing away Merill, again.",9/10
17488,tt0286106,"Probably, one of the best alien movies",7/10
17489,tt0286106,"Moody , Atmospheric But Far From A Masterpiece",10/10
17490,tt0286106,I think a lot of you don't get it,8/10
17491,tt0286106,not your typical sci-fi thriller,10/10
17492,tt0286106,This is an iconic American film that is way underrated and over slandered.,10/10
17493,tt0286106,This means something.,9/10
17494,tt0286106,Superb movie from golden age movies of Mr. M. Night Shyamalan,1/10
17495,tt0286106,This Missing scene from the film explains the massive plot hole,10/10
17496,tt0286106,I cried unstoppably at the end,10/10
17497,tt0286106,Signs point to yes! (Some spoilers),7/10
17498,tt0286106,"Much To Enjoy, But Somehow Short of the Mark",9/10
17499,tt0286106,"The idea, the story, and the script, are all excellent - in principle.",7/10
17500,tt0286106,Riveting and clever scarefest reinvents the modern horror film,2/10
17501,tt0246578,"A tough film to explain or even discuss, as there are so many alternative explanations for what you've just seen.",8/10
17502,tt0246578,Philosophy and quantum physics mashed into a cult classic,10/10
17503,tt0246578,One-of-a-kind head-scratcher,9/10
17504,tt0246578,"Beautiful, terrifying",9/10
17505,tt0246578,Incredible film - an enigmatic treat that throws up more possibilities each time you watch it.,10/10
17506,tt0246578,Perhaps the most relevant social commentary on U.S society ever put on screen.,10/10
17507,tt0246578,"compelling, eerie, intense, haunting, evocative, potent, sad, heroic",9/10
17508,tt0246578,I didn't understand the story but I still enjoyed it.,7/10
17509,tt0246578,the dreams in which I'm dying are the best I've ever had,8/10
17510,tt0246578,"Bizarre, but oh so great!",9/10
17511,tt0246578,"Donnie Darko Shouldn't Work, But Does",10/10
17512,tt0246578,You can't watch it only once,9/10
17513,tt0246578,Worth a Second Look,8/10
17514,tt0246578,"Weird, Creepy, Emotional, Funny, Beautiful. All at the same time.",10/10
17515,tt0246578,A different type of Science fiction.,7/10
17516,tt0246578,the soundtrack is beautifully curated,10/10
17517,tt0246578,Donnie Darko is wonderfully strange,9/10
17518,tt0246578,Not as impressive as the original,5/10
17519,tt0246578,I just don't get it!,6/10
17520,tt0246578,I liked this much less than I hoped,4/10
17521,tt0246578,Not My Cup of Tea,10/10
17522,tt0246578,You can't just forget a film like Donnie Darko and that's a compliment,6/10
17523,tt0246578,Don't Be Ashamed To Say It's Not A Masterpiece,10/10
17524,tt0246578,Stunning.,10/10
17525,tt0384766,Incredible!!,10/10
17526,tt0384766,The Best Yet?,10/10
17527,tt0384766,"""ROME"" If You Want To...",10/10
17528,tt0384766,The best TV series ever made,8/10
17529,tt0384766,One of the Best Historical Series,8/10
17530,tt0384766,The hierarchy of the Roman empire and the political strategies used to remain the superior leader are being challenged in each and every episode,10/10
17531,tt0384766,Brilliant!,8/10
17532,tt0384766,fantastic,9/10
17533,tt0384766,Great and almost perfect mixture of historical events and fictional characters.,10/10
17534,tt0384766,a feast for the eyes!,9/10
17535,tt0384766,Guardians of the Galaxy,10/10
17536,tt0384766,Season 1 vs Season 2,10/10
17537,tt0384766,more than good intentions,8/10
17538,tt0384766,Best story out there,9/10
17539,tt0384766,Epic,9/10
17540,tt0384766,When in Rome ....... remember to cross the Rubicon,9/10
17541,tt0384766,Very well done,10/10
17542,tt0384766,Rome,10/10
17543,tt0384766,Worth It,9/10
17544,tt0384766,The best series about the life of Rome,10/10
17545,tt0384766,My personal best tv show of all time,10/10
17546,tt0866442,So underrated!,9/10
17547,tt0866442,Hilarious!,9/10
17548,tt0866442,Cult classic,10/10
17549,tt0866442,I liked,7/10
17550,tt0866442,Hilarious,10/10
17551,tt0866442,Hilarious and creative,10/10
17552,tt0866442,One of my favorite shows!!!!,10/10
17553,tt0866442,An anti hero is born,10/10
17554,tt0866442,Super dope,10/10
17555,tt0866442,HBO has another winner,9/10
17556,tt0866442,CONSIDER YOURSELF BLESSED!,10/10
17557,tt0866442,Why are my only descoverving this show now,10/10
17558,tt0866442,Immediate Favorite,9/10
17559,tt0866442,This show is my jam,10/10
17560,tt0866442,Hilarious!,10/10
17561,tt0866442,Possibly the best series ever,10/10
17562,tt0866442,just glorious,10/10
17563,tt0866442,Still makes me laugh so hard I snort!,10/10
17564,tt0866442,best comedy series from danny mcbride! it never gets old,9/10
17565,tt0866442,Funny,10/10
17566,tt0866442,ALL TIME FAVORITES,9/10
17567,tt0866442,Underrated hilarity,10/10
17568,tt0866442,Thank you Kenny Powers!!!!,9/10
17569,tt0866442,Slow burner that becomes phenomenal,9/10
17570,tt1305826,One of the Best Shows of This Generation,10/10
17571,tt1305826,What can I say that hasn't already been said,10/10
17572,tt1305826,Quite possibly my favorite show of all time!,10/10
17573,tt1305826,"A grotesquely psychedelic affair, a cartoon for fun, depth and reflection",10/10
17574,tt1305826,The greatest TV show on cartoon network,10/10
17575,tt1305826,Adventure Time is often misunderstood,10/10
17576,tt1305826,It's Awesome,9/10
17577,tt1305826,Amazing show,9/10
17578,tt1305826,"Good bye, old friend!",10/10
17579,tt1305826,Pretty much the only tv show I need.,10/10
17580,tt1305826,The fun will never end!,10/10
17581,tt1305826,One of my favourite animation series...,10/10
17582,tt1305826,One of the best things on TV at the moment,10/10
17583,tt1305826,One of the best cartoons of this decade,10/10
17584,tt1305826,Smart enough for adults,10/10
17585,tt1305826,Every Bit As Great as We Hoped,10/10
17586,tt1305826,It's literally perfect,10/10
17587,tt1305826,one of my favorite shows,10/10
17588,tt1305826,Amazing,8/10
17589,tt1305826,a strange fun and mysterious universe,8/10
17590,tt1305826,"Anyone who needs some Understanding, Read this",10/10
17591,tt1305826,¡¡Amazing!!,10/10
17592,tt1305826,"Yep, Cartoon Network's best show ever",10/10
17593,tt1305826,Cartoons like this come once in a decade!,10/10
17594,tt0332280,Unabashedly Romantic and Sentimental. It's Storytelling at its Best,10/10
17595,tt0332280,Beautiful,10/10
17596,tt0332280,SImple but wonderful,10/10
17597,tt0332280,"My Favorite Scene was the One with the Geese, not the Gosling",8/10
17598,tt0332280,An Heartwarming movie that makes your insides go mushy with emotions!!!,10/10
17599,tt0332280,The ending makes more than up for occasional weaknesses from the previous 90 minutes,8/10
17600,tt0332280,Just beautiful!,10/10
17601,tt0332280,I have yet to see a film this decade that touched me as much as The Notebook did,10/10
17602,tt0332280,The Notebook : Based on the novel by Nicholas Sparks,10/10
17603,tt0332280,the notebook was a truly remarkable film,6/10
17604,tt0332280,Cry Me a River.,5/10
17605,tt0332280,"Like mother, like daughter. Southern Belles.",8/10
17606,tt0332280,mawkish romance,9/10
17607,tt0332280,Who doesn't like a love story?,10/10
17608,tt0332280,A touching movie,3/10
17609,tt0332280,I have not been so moved by a movie before!,7/10
17610,tt0332280,Heartbreaking and uplifting at the same time.,10/10
17611,tt0332280,Milk of amnesia,8/10
17612,tt0332280,Good but doesn't know when to end,2/10
17613,tt0332280,Moves you deeply,9/10
17614,tt0332280,Beautiful and Sensitive Romance,10/10
17615,tt0332280,"Like a poorly made ""Hallmark Hall of Fame"" special",10/10
17616,tt0245429,"Strange, touching and beautiful",10/10
17617,tt0245429,I don't really know what to say.,7/10
17618,tt0245429,a minority dissenting view,10/10
17619,tt0245429,Best animated film I have seen!,9/10
17620,tt0245429,An Amazing Achievement in Animation.,10/10
17621,tt0245429,Great,9/10
17622,tt0245429,"Exceptional, but perhaps not so much for the casual viewer",10/10
17623,tt0245429,"A stunning, intoxicating, magical masterpiece.",5/10
17624,tt0245429,Dub or sub?,6/10
17625,tt0245429,I'm so confused...,10/10
17626,tt0245429,One of the Greatest Movies Of All Time,10/10
17627,tt0245429,better than Disney by a long shot,4/10
17628,tt0245429,I have no strong opinion about this movie either way,5/10
17629,tt0245429,A Fantastic Film (most literally),10/10
17630,tt0245429,I just didn't fully get it,10/10
17631,tt0245429,The audience is even more interesting than the film,10/10
17632,tt0245429,Prepare to be enchanted!,10/10
17633,tt0245429,Not for me I guess,5/10
17634,tt0245429,"I can't speak for the original or sub, but the dubbed version is a bad movie",5/10
17635,tt0925266,Quirky... in a good way,9/10
17636,tt0925266,Quirky and wonderful little series,9/10
17637,tt0925266,A great series...too bad it was too smart to succeed.,10/10
17638,tt0925266,"Quirky, touching, and wonderful",10/10
17639,tt0925266,Come For The Pie - Stay For The Characters,10/10
17640,tt0925266,Gone too soon...R.I.P.,9/10
17641,tt0925266,Another one bites the dust,10/10
17642,tt0925266,Beautiful television,10/10
17643,tt0925266,A nearly perfect show,10/10
17644,tt0925266,How did this show end,9/10
17645,tt0925266,Finally some originality.,9/10
17646,tt0925266,WOW - I can't believe the bad reviews... LOVE this show!,10/10
17647,tt0925266,"Colorful, Unique, Original, Fanciful",8/10
17648,tt0925266,Candy for the soul,10/10
17649,tt0925266,"""Dead To Me""",4/10
17650,tt0925266,Interesting but flawed program,9/10
17651,tt0925266,Pushing Daisies,6/10
17652,tt0925266,summary,1/10
17653,tt0925266,not one episode i can stand,10/10
17654,tt0925266,This show has renewed this old misanthrope's faith in the fact that a large minority of human kind are morons.,3/10
17655,tt0925266,This Season's Most Annoying Show!,1/10
17656,tt0925266,"Wanted to like it, ended up big disappointment",10/10
17657,tt0925266,Best Network show in a long time,1/10
17658,tt0925266,This is one strange little show!,9/10
17659,tt0248654,This Show Does The Impossible,10/10
17660,tt0248654,A true classic!,10/10
17661,tt0248654,"Raw, personal conflict was never so mesmerizing",8/10
17662,tt0248654,Free Therapy,10/10
17663,tt0248654,"Excellent, one of the best shows I've ever seen.",10/10
17664,tt0248654,Magnificent and Compelling.,10/10
17665,tt0248654,Glad I finally gave this a chance!,10/10
17666,tt0248654,The Complete First Season Review - Superb,10/10
17667,tt0248654,Arguably the best hour on television.,8/10
17668,tt0248654,A masterful look at life through death,10/10
17669,tt0248654,The greatest show in history that never got the attention it deserved,10/10
17670,tt0248654,No exaggeration to call it a masterpiece,8/10
17671,tt0248654,Even more profound almost 20 years later,10/10
17672,tt0248654,ICONIC,9/10
17673,tt0248654,"Entrancing, confronting, charming, absolutely mindbending. Feels like an insult to call it television",10/10
17674,tt0248654,The best series finale ever,10/10
17675,tt0381061,"""Do I look like I give a damn?""",8/10
17676,tt0381061,"Perfect? Of course not, but it's the closest I've seen to Ian Fleming's novels",9/10
17677,tt0381061,My fav Bond in one of my fav Bond movie and that too with an amazing parkour chase sequence.,9/10
17678,tt0381061,"The best Bond i have ever seen, Daniel Craig's first best Bond 007 my third favorite",10/10
17679,tt0381061,"An impressively dark, engaging and exciting entry in the Bond series  just what it needed after Die Another Day",10/10
17680,tt0381061,"""Millenium"" series James Bond - top-of-the-line!",9/10
17681,tt0381061,007,10/10
17682,tt0381061,"Three measures of Gordon's, one of vodka, half a measure of Kina Lillet. Shake it very well until it's ice-cold, then add a large thin slice of lemon-peel. Got it?",8/10
17683,tt0381061,An all-time Bond favourite,8/10
17684,tt0381061,The best Bond? No. The best since the 60s? Yes!,9/10
17685,tt0381061,A Great Actor As Bond,8/10
17686,tt0381061,Daniel Craig you are here to stay!,8/10
17687,tt0381061,Reboot with a bang,10/10
17688,tt0381061,A Royale without cheese.,10/10
17689,tt0381061,"Bond isn't just back, he's at the top of his game",9/10
17690,tt0381061,Welcome back...,10/10
17691,tt0381061,blonde bond bombshell,9/10
17692,tt0381061,"Bond, but better than ever.",10/10
17693,tt0381061,"Outstanding, riveting, and refreshing",10/10
17694,tt0381061,"Finally a good ""Real"" Bond!",8/10
17695,tt0381061,you know his name,8/10
17696,tt0381061,One of the best Bond movies in years,10/10
17697,tt0381061,Best Bond Movie Ever,7/10
17698,tt0432283,Sartre and Satire,8/10
17699,tt0432283,A Nutshell Review: Fantastic Mr. Fox,10/10
17700,tt0432283,a marvelous clubhouse of a movie where we're all invited to laugh and feel happy,8/10
17701,tt0432283,"Holy Cuss, This Film Is Great",10/10
17702,tt0432283,The Truly 'Fantastic' Fantastic Mr. Fox,10/10
17703,tt0432283,Top 10 Favorite Movies,9/10
17704,tt0432283,Endearing and hugely enjoyable,9/10
17705,tt0432283,A feast for the eyes and ears. No Roald Dahl in sight though,10/10
17706,tt0432283,A Wonderful Return to Classic Animation,10/10
17707,tt0432283,Entertaining but nothing exceptional,7/10
17708,tt0432283,Charming but underwhelming,10/10
17709,tt0432283,"Great Dialog, Visual Make This A Winner For Adults",8/10
17710,tt0432283,Awesome!,9/10
17711,tt0432283,Among the best of Wes Anderson's and kids movies in general!,6/10
17712,tt0432283,An excellent animated film that will be especially appealing to Wes Anderson fans.,3/10
17713,tt0432283,It Was Fantastic!,6/10
17714,tt0432283,I have mixed feelings on this one,5/10
17715,tt0432283,The Erractic Mr. Fox,5/10
17716,tt0432283,Good production is worthless without a good script,7/10
17717,tt0432283,I did not like it very much,6/10
17718,tt0432283,Thoroughly Enjoyable,3/10
17719,tt0417373,Best cartoon I've seen in years.,10/10
17720,tt0417373,Go Team Venture!,9/10
17721,tt0417373,"RELEASE THE BUTTERFLIES...okay, whose job was it to feed the butterflies.",9/10
17722,tt0417373,Disgusted With Adult Swim For Cancelling,10/10
17723,tt0417373,The Venture Bros deserves a proper finale,10/10
17724,tt0417373,Pseudo-Retro High Adventure Parody,9/10
17725,tt0417373,A Brilliant Blast From The Past!,8/10
17726,tt0417373,Adult Swim Redeemed,10/10
17727,tt0417373,A must watch!,9/10
17728,tt0417373,My Favorite Adult Swim Original,10/10
17729,tt0417373,One of the funniest shows around...,10/10
17730,tt0417373,"An oasis in a bland, predictable TV world",10/10
17731,tt0417373,A diamond in the rough...,10/10
17732,tt0417373,VB Season 7 is pretty great,10/10
17733,tt0417373,It was the highest ranked cartoon here,10/10
17734,tt0417373,I guess not too many people have seen this...,10/10
17735,tt0417373,Chirp,10/10
17736,tt0443680,Hero Worship Turns Sour,9/10
17737,tt0443680,One of the most amazing movies I have ever seen.,10/10
17738,tt0443680,One of the best so far this decade,10/10
17739,tt0443680,A hauntingly beautiful film,10/10
17740,tt0443680,Great but hard to sell...,10/10
17741,tt0443680,One of my favourites of the decade,9/10
17742,tt0443680,Pitt assassinates the Oscar competition,7/10
17743,tt0443680,beautiful but slow,10/10
17744,tt0443680,Cuts Deep,9/10
17745,tt0443680,Recapitulating the act of betrayalThe Assassination of Jesse James by the Coward Robert Ford,7/10
17746,tt0443680,Amazing Work of Art,7/10
17747,tt0443680,Awesome and spectacular Western with good performances from Pitt and Affleck,9/10
17748,tt0443680,The Expectation of Applause,10/10
17749,tt0443680,A Shakespearean tragedy with one of the finest performances in history.,6/10
17750,tt0443680,the most beautiful film ever made,2/10
17751,tt0443680,Interesting but flawed,6/10
17752,tt0443680,Jesse Was Actually Bored to Death,8/10
17753,tt0443680,A Beautifully Textured Masterwork,9/10
17754,tt0443680,Ad Astra,7/10
17755,tt0443680,Don't that picture look dusty,10/10
17756,tt0443680,Casey Affleck's best work to date,10/10
17757,tt0374900,I feel like I'm all alone here....,9/10
17758,tt0374900,"You either get it, or you don't.",10/10
17759,tt0374900,"I hated it the 1st time, but it grew on me...",10/10
17760,tt0374900,"Not Just Another Teen Nerd Story, This Is Both Original & Very Funny",10/10
17761,tt0374900,Funny and unique!,7/10
17762,tt0374900,Very Funny...,10/10
17763,tt0374900,"Napoleon Dynamite mayn't be to everybody's tastes, but personally I liked it",7/10
17764,tt0374900,nothing else like it,10/10
17765,tt0374900,The Smartest Dumb Comedy Ever Made,7/10
17766,tt0374900,TOO FUNNY!,10/10
17767,tt0374900,I can believe all the negativity.,9/10
17768,tt0374900,One of the Best of 2004,8/10
17769,tt0374900,My own private Idaho,10/10
17770,tt0374900,The greatest thing America has contributed to the world.,9/10
17771,tt0374900,"You have to ""get it"" before you find it funny. And it is VERY funny.",10/10
17772,tt0374900,A cult-classic,10/10
17773,tt0374900,"Stop looking for deeper meaning, just enjoy the jokes.",8/10
17774,tt0374900,Not Realistic?,10/10
17775,tt0374900,Simply Comedy,9/10
17776,tt0374900,He's neither  but he's still a brilliant creation,9/10
17777,tt0374900,Funny,10/10
17778,tt0374463,Left Me Devastated,10/10
17779,tt0374463,This story is finally told in the right way,8/10
17780,tt0374463,Different from Band of Brothers,9/10
17781,tt0374463,"This is a brutal, epic, gripping and Incredibly acted series that shows the true horror war brings",7/10
17782,tt0374463,"Shows the violence and hopelessness of being at war, but it could have had more emotional depth.",10/10
17783,tt0374463,Gripping and Powerful,10/10
17784,tt0374463,The Pacific over Band of Brothers,6/10
17785,tt0374463,Great - once it gets going,8/10
17786,tt0374463,"""The Pacific"" is no ""Band of Brothers"" and it shouldn't be.",8/10
17787,tt0374463,Part two of a powerful series,9/10
17788,tt0374463,Great job on a monumental task,10/10
17789,tt0374463,CLASS,10/10
17790,tt0374463,Brilliant film-making on a dark piece of history,6/10
17791,tt0374463,"Looks great, sounds great, but the narrative sucks",6/10
17792,tt0374463,A Disappointment,10/10
17793,tt0374463,I tried to keep my comparisons to Band of Brothers to a minimum....but I can't,5/10
17794,tt0374463,The Horrors of war seen thru the eyes of a few good men.,7/10
17795,tt0374463,Good effort but not quite as good as Band of Brothers,6/10
17796,tt0374463,Well worth the time,10/10
17797,tt0374463,Pass-ific,7/10
17798,tt0374463,Brilliant.,8/10
17799,tt0374463,Its Lack of Character Development makes sense.,8/10
17800,tt0374463,Not as engaging as Band of Brothers but great nevertheless,10/10
17801,tt0258463,Underplayed is Good,8/10
17802,tt0258463,What a Spy Movie Should Be Like These Days,9/10
17803,tt0258463,Surprisingly good and entertaining,8/10
17804,tt0258463,Classy entertainment,8/10
17805,tt0258463,Very good spy/action/thriller movie,8/10
17806,tt0258463,Don't watch this movie if you think James Bond is someone who you can meet in real life.,8/10
17807,tt0258463,"Hooray for decent, more realistic spy films!",8/10
17808,tt0258463,"Tense, thrilling, and purely entertaining with Matt Damon as the action hero",8/10
17809,tt0258463,An Exciting Action Film,8/10
17810,tt0258463,Realistic Spy Movie,8/10
17811,tt0258463,An Excellent Non-Stop Action Movie,9/10
17812,tt0258463,It's the little things that make this film work,8/10
17813,tt0258463,One of the best spy films around,8/10
17814,tt0258463,French,10/10
17815,tt0258463,A great spy thriller - but the sequels are even better,9/10
17816,tt0258463,The Start of a Masterpiece Trilogy,10/10
17817,tt0258463,Matt Damon Rocks! (I CANNOT BELIEVE I AM SAYING THIS),10/10
17818,tt0258463,The movie that put Matt Damon's career back on track,9/10
17819,tt0258463,Excellent,9/10
17820,tt0258463,Surprisingly Good - Fans of the Book Will Not Be Let Down!,10/10
